ID,Calories,Age,Duration,Heart_Rate,Body_Temp
12964,67.0,28,13.0,100.0,40.1
12965,214.0,26,29.0,116.0,41.2
12966,60.0,33,14.0,88.0,40.2
12967,38.0,57,7.0,92.0,39.4
12968,8.0,58,2.0,81.0,38.0
12969,100.0,73,12.0,103.0,39.9
12970,196.0,66,28.0,108.0,40.8
12971,180.0,58,27.0,108.0,40.6
12972,190.0,40,28.0,108.0,40.9
12973,81.0,72,13.0,94.0,40.5
12974,197.0,29,28.0,113.0,40.9
12975,168.0,34,27.0,108.0,40.9
12976,199.0,25,30.0,112.0,41.3
12977,148.0,45,25.0,99.0,40.7
12978,127.0,26,22.0,105.0,40.6
12979,84.0,48,18.0,89.0,40.6
12980,8.0,41,3.0,81.0,38.4
12981,57.0,64,10.0,93.0,40.0
12982,155.0,79,24.0,93.0,40.8
12983,170.0,65,23.0,103.0,40.9
12984,110.0,21,22.0,101.0,40.4
12985,26.0,22,7.0,83.0,39.5
12986,134.0,51,22.0,102.0,40.5
12987,42.0,20,14.0,86.0,40.2
12988,200.0,29,28.0,117.0,40.8
12989,102.0,47,18.0,96.0,40.6
12990,16.0,60,3.0,92.0,38.5
12991,53.0,70,9.0,91.0,39.5
12992,138.0,21,25.0,103.0,40.7
12993,176.0,57,28.0,103.0,40.8
12994,11.0,30,3.0,82.0,39.1
12995,12.0,29,4.0,85.0,39.0
12996,23.0,24,5.0,94.0,39.1
12997,84.0,57,15.0,97.0,39.9
12998,20.0,26,5.0,85.0,39.4
12999,146.0,71,21.0,108.0,40.3
13000,37.0,43,8.0,90.0,39.7
13001,44.0,58,9.0,88.0,39.7
13002,64.0,30,16.0,90.0,40.0
13003,33.0,59,7.0,89.0,39.8
13004,117.0,49,22.0,93.0,40.9
13005,11.0,35,3.0,87.0,38.7
13006,52.0,32,11.0,93.0,39.7
13007,182.0,57,24.0,106.0,40.7
13008,115.0,77,16.0,96.0,40.3
13009,100.0,37,17.0,102.0,40.2
13010,33.0,79,7.0,79.0,39.3
13011,103.0,47,15.0,109.0,39.8
13012,200.0,77,22.0,110.0,40.7
13013,39.0,35,10.0,91.0,39.5
13014,131.0,32,24.0,101.0,40.7
13015,105.0,33,19.0,100.0,40.3
13016,49.0,32,10.0,93.0,39.5
13017,55.0,33,13.0,89.0,39.8
13018,2.0,27,1.0,80.0,37.9
13019,82.0,29,17.0,92.0,40.4
13020,15.0,53,5.0,75.0,39.0
13021,38.0,27,9.0,88.0,39.8
13022,42.0,40,10.0,86.0,39.7
13023,20.0,59,5.0,81.0,39.4
13024,198.0,69,24.0,108.0,40.8
13025,180.0,45,29.0,103.0,40.7
13026,59.0,38,13.0,90.0,39.9
13027,175.0,52,24.0,108.0,40.6
13028,129.0,59,21.0,101.0,41.1
13029,29.0,28,8.0,84.0,39.4
13030,170.0,67,23.0,103.0,40.7
13031,120.0,39,20.0,105.0,40.5
13032,26.0,32,7.0,84.0,39.6
13033,7.0,21,2.0,94.0,38.0
13034,62.0,31,12.0,98.0,39.5
13035,22.0,43,5.0,88.0,39.0
13036,138.0,30,25.0,104.0,41.1
13037,83.0,40,15.0,100.0,40.2
13038,42.0,45,11.0,87.0,40.0
13039,20.0,74,4.0,90.0,38.8
13040,252.0,67,29.0,111.0,40.8
13041,71.0,22,15.0,94.0,40.3
13042,38.0,20,9.0,89.0,39.4
13043,205.0,70,29.0,109.0,40.7
13044,136.0,42,24.0,99.0,40.9
13045,73.0,26,16.0,93.0,40.2
13046,7.0,32,3.0,81.0,38.5
13047,88.0,31,23.0,91.0,41.0
13048,140.0,77,22.0,102.0,40.6
13049,138.0,26,26.0,102.0,40.7
13050,189.0,38,26.0,115.0,40.8
13051,117.0,31,20.0,102.0,40.6
13052,15.0,37,4.0,87.0,39.3
13053,216.0,74,28.0,113.0,41.0
13054,80.0,58,14.0,98.0,40.1
13055,101.0,36,19.0,98.0,40.2
13056,76.0,69,15.0,90.0,40.2
13057,111.0,44,17.0,103.0,40.3
13058,106.0,34,23.0,93.0,40.3
13059,145.0,49,29.0,92.0,40.8
13060,25.0,40,6.0,87.0,39.4
13061,109.0,28,19.0,105.0,40.2
13062,138.0,44,23.0,103.0,40.5
13063,160.0,78,22.0,98.0,40.8
13064,70.0,34,14.0,96.0,40.2
13065,89.0,26,16.0,99.0,40.4
13066,24.0,23,5.0,94.0,39.4
13067,49.0,43,11.0,89.0,39.7
13068,4.0,45,1.0,82.0,37.6
13069,12.0,22,3.0,88.0,38.6
13070,114.0,42,20.0,100.0,40.5
13071,44.0,78,10.0,85.0,40.0
13072,78.0,20,16.0,101.0,40.1
13073,151.0,22,28.0,102.0,40.7
13074,42.0,76,6.0,98.0,39.6
13075,146.0,26,24.0,107.0,40.8
13076,44.0,73,9.0,87.0,39.8
13077,29.0,50,6.0,91.0,39.3
13078,125.0,29,21.0,106.0,40.3
13079,149.0,52,22.0,109.0,40.7
13080,11.0,25,5.0,84.0,39.2
13081,13.0,38,5.0,82.0,39.1
13082,68.0,39,15.0,94.0,40.4
13083,17.0,21,4.0,89.0,38.6
13084,21.0,25,5.0,87.0,38.9
13085,203.0,56,29.0,105.0,40.6
13086,116.0,48,20.0,100.0,40.6
13087,58.0,35,14.0,91.0,39.9
13088,120.0,20,24.0,98.0,40.9
13089,186.0,50,26.0,107.0,40.6
13090,79.0,42,15.0,94.0,40.5
13091,25.0,34,8.0,86.0,39.6
13092,170.0,27,28.0,108.0,41.0
13093,43.0,30,13.0,88.0,40.0
13094,81.0,33,21.0,91.0,40.6
13095,20.0,49,5.0,85.0,39.0
13096,64.0,77,11.0,96.0,39.8
13097,20.0,20,5.0,87.0,39.0
13098,16.0,70,4.0,79.0,38.8
13099,108.0,49,16.0,104.0,40.3
13100,28.0,51,6.0,86.0,39.2
13101,28.0,68,6.0,84.0,39.3
13102,178.0,47,30.0,101.0,40.9
13103,173.0,39,25.0,108.0,40.5
13104,147.0,46,25.0,101.0,40.6
13105,34.0,20,9.0,87.0,39.7
13106,145.0,38,24.0,103.0,40.6
13107,72.0,57,14.0,91.0,40.3
13108,112.0,26,22.0,96.0,40.7
13109,83.0,62,15.0,91.0,40.4
13110,88.0,73,15.0,97.0,40.3
13111,207.0,41,30.0,108.0,41.0
13112,70.0,75,14.0,90.0,40.0
13113,98.0,46,17.0,99.0,40.4
13114,108.0,44,19.0,100.0,40.8
13115,151.0,40,25.0,105.0,40.5
13116,9.0,59,2.0,85.0,38.0
13117,83.0,73,16.0,91.0,40.2
13118,30.0,29,10.0,84.0,39.5
13119,180.0,26,29.0,109.0,40.8
13120,4.0,40,1.0,84.0,37.9
13121,145.0,26,26.0,102.0,41.0
13122,83.0,23,18.0,94.0,40.0
13123,175.0,41,26.0,107.0,40.5
13124,12.0,59,3.0,82.0,38.2
13125,113.0,42,20.0,99.0,40.7
13126,146.0,47,25.0,101.0,40.6
13127,220.0,70,26.0,108.0,40.7
13128,3.0,51,2.0,71.0,38.1
13129,82.0,29,18.0,97.0,40.2
13130,132.0,64,20.0,105.0,40.4
13131,57.0,35,12.0,92.0,39.6
13132,22.0,46,5.0,91.0,39.1
13133,102.0,31,19.0,99.0,40.5
13134,125.0,47,19.0,102.0,40.5
13135,94.0,28,18.0,98.0,40.6
13136,57.0,78,8.0,95.0,39.5
13137,52.0,51,10.0,93.0,40.3
13138,14.0,21,4.0,81.0,38.4
13139,11.0,45,3.0,86.0,38.4
13140,89.0,24,16.0,101.0,40.2
13141,157.0,21,26.0,107.0,40.6
13142,130.0,21,23.0,106.0,40.4
13143,49.0,61,11.0,87.0,39.8
13144,21.0,76,6.0,73.0,39.2
13145,114.0,49,21.0,97.0,40.5
13146,21.0,25,7.0,88.0,39.8
13147,168.0,47,25.0,108.0,40.7
13148,129.0,29,23.0,104.0,40.8
13149,201.0,33,29.0,107.0,40.9
13150,197.0,20,29.0,113.0,40.7
13151,130.0,34,21.0,106.0,40.6
13152,30.0,54,7.0,88.0,39.5
13153,72.0,35,15.0,92.0,40.1
13154,220.0,69,26.0,108.0,40.9
13155,67.0,44,15.0,90.0,40.4
13156,97.0,48,17.0,99.0,40.6
13157,46.0,48,9.0,95.0,39.6
13158,54.0,26,13.0,89.0,40.3
13159,94.0,39,20.0,95.0,40.6
13160,20.0,35,5.0,84.0,39.2
13161,17.0,38,5.0,86.0,39.0
13162,34.0,37,9.0,82.0,39.7
13163,49.0,55,10.0,90.0,39.7
13164,156.0,35,24.0,108.0,40.8
13165,208.0,30,28.0,117.0,40.6
13166,232.0,50,25.0,117.0,40.5
13167,53.0,58,11.0,90.0,40.0
13168,264.0,73,29.0,111.0,40.9
13169,4.0,23,4.0,76.0,38.9
13170,151.0,51,25.0,101.0,40.8
13171,150.0,59,22.0,103.0,40.6
13172,115.0,39,19.0,100.0,40.3
13173,46.0,28,13.0,91.0,40.1
13174,123.0,39,22.0,99.0,40.6
13175,48.0,20,12.0,94.0,39.9
13176,75.0,54,15.0,93.0,40.1
13177,65.0,36,16.0,90.0,40.4
13178,255.0,59,29.0,113.0,40.9
13179,7.0,20,2.0,86.0,38.0
13180,21.0,58,5.0,84.0,39.0
13181,50.0,56,10.0,92.0,40.0
13182,16.0,52,4.0,81.0,38.9
13183,90.0,51,17.0,95.0,40.3
13184,103.0,22,19.0,102.0,40.7
13185,20.0,29,6.0,84.0,39.2
13186,169.0,42,25.0,111.0,40.5
13187,211.0,44,27.0,112.0,40.7
13188,12.0,27,4.0,85.0,38.9
13189,8.0,32,2.0,86.0,38.6
13190,171.0,58,25.0,107.0,40.5
13191,49.0,42,11.0,87.0,39.7
13192,31.0,56,6.0,91.0,39.4
13193,10.0,42,3.0,78.0,38.7
13194,43.0,46,9.0,91.0,39.6
13195,75.0,41,18.0,89.0,40.6
13196,35.0,54,6.0,94.0,38.8
13197,91.0,33,17.0,97.0,40.1
13198,35.0,27,8.0,88.0,39.6
13199,191.0,73,26.0,98.0,40.5
13200,115.0,25,21.0,103.0,40.6
13201,55.0,25,14.0,86.0,40.1
13202,29.0,62,7.0,83.0,39.4
13203,89.0,55,16.0,96.0,40.2
13204,51.0,24,13.0,93.0,40.0
13205,133.0,41,22.0,104.0,40.4
13206,46.0,35,10.0,90.0,39.6
13207,84.0,40,17.0,96.0,40.4
13208,4.0,36,1.0,83.0,37.2
13209,100.0,25,19.0,104.0,40.4
13210,24.0,39,6.0,86.0,39.2
13211,5.0,43,1.0,91.0,37.5
13212,246.0,60,28.0,114.0,41.2
13213,163.0,25,28.0,104.0,40.8
13214,57.0,31,11.0,96.0,40.2
13215,238.0,63,27.0,113.0,40.6
13216,9.0,30,5.0,75.0,39.3
13217,193.0,50,26.0,107.0,40.5
13218,4.0,48,1.0,81.0,37.7
13219,18.0,69,4.0,84.0,38.8
13220,31.0,79,6.0,90.0,39.3
13221,94.0,54,17.0,96.0,40.4
13222,40.0,53,8.0,91.0,39.7
13223,201.0,36,29.0,112.0,41.1
13224,42.0,49,8.0,95.0,39.4
13225,132.0,48,22.0,102.0,40.7
13226,142.0,28,22.0,107.0,41.0
13227,236.0,57,29.0,112.0,41.3
13228,61.0,65,11.0,96.0,39.9
13229,99.0,52,17.0,99.0,39.8
13230,3.0,31,1.0,79.0,37.4
13231,95.0,21,18.0,100.0,40.2
13232,165.0,20,26.0,109.0,40.6
13233,34.0,28,11.0,85.0,40.1
13234,11.0,29,4.0,73.0,39.3
13235,187.0,68,30.0,102.0,40.8
13236,149.0,36,26.0,102.0,40.7
13237,114.0,43,20.0,99.0,40.6
13238,163.0,35,24.0,109.0,40.5
13239,38.0,71,7.0,85.0,39.5
13240,87.0,72,15.0,88.0,40.5
13241,202.0,73,27.0,111.0,40.8
13242,126.0,77,22.0,96.0,40.5
13243,30.0,48,7.0,85.0,39.3
13244,92.0,32,19.0,97.0,40.5
13245,35.0,74,8.0,79.0,39.5
13246,179.0,26,27.0,111.0,41.0
13247,22.0,36,6.0,83.0,38.8
13248,158.0,41,27.0,103.0,40.7
13249,108.0,50,18.0,100.0,40.6
13250,17.0,39,5.0,80.0,39.0
13251,67.0,26,16.0,89.0,40.4
13252,22.0,34,8.0,83.0,39.7
13253,175.0,49,29.0,101.0,40.8
13254,206.0,67,26.0,106.0,40.4
13255,73.0,28,18.0,93.0,40.3
13256,54.0,61,11.0,89.0,40.2
13257,154.0,69,21.0,98.0,40.6
13258,12.0,21,3.0,86.0,38.6
13259,200.0,74,28.0,111.0,40.9
13260,21.0,60,5.0,83.0,39.1
13261,98.0,22,20.0,95.0,40.4
13262,6.0,31,3.0,77.0,39.0
13263,131.0,46,18.0,109.0,40.3
13264,147.0,20,27.0,101.0,40.7
13265,51.0,78,9.0,94.0,40.0
13266,171.0,79,24.0,108.0,40.5
13267,37.0,20,10.0,85.0,40.0
13268,39.0,48,7.0,94.0,39.4
13269,8.0,40,2.0,85.0,37.7
13270,168.0,49,23.0,108.0,40.7
13271,189.0,46,29.0,104.0,40.7
13272,197.0,42,26.0,112.0,40.8
13273,19.0,44,4.0,91.0,38.9
13274,23.0,29,7.0,86.0,39.6
13275,29.0,33,9.0,88.0,39.4
13276,101.0,55,17.0,91.0,40.4
13277,152.0,49,25.0,99.0,40.8
13278,109.0,26,22.0,95.0,40.4
13279,65.0,34,13.0,93.0,39.9
13280,133.0,33,24.0,102.0,40.7
13281,8.0,76,2.0,78.0,38.2
13282,11.0,33,3.0,83.0,38.6
13283,145.0,25,25.0,107.0,40.7
13284,98.0,75,14.0,94.0,40.2
13285,107.0,29,22.0,98.0,40.4
13286,45.0,67,8.0,96.0,39.2
13287,23.0,23,7.0,81.0,39.4
13288,59.0,29,13.0,95.0,40.0
13289,129.0,21,23.0,104.0,40.7
13290,198.0,55,27.0,107.0,41.1
13291,179.0,22,29.0,108.0,40.5
13292,52.0,60,11.0,87.0,39.5
13293,77.0,48,16.0,91.0,40.5
13294,54.0,25,13.0,90.0,40.3
13295,118.0,56,17.0,101.0,40.4
13296,51.0,34,13.0,88.0,39.6
13297,162.0,22,30.0,107.0,40.9
13298,69.0,27,13.0,98.0,40.2
13299,30.0,49,7.0,89.0,39.4
13300,47.0,23,12.0,95.0,39.8
13301,44.0,73,9.0,87.0,39.7
13302,81.0,39,16.0,96.0,40.3
13303,8.0,73,2.0,79.0,38.2
13304,36.0,24,8.0,90.0,39.2
13305,121.0,54,19.0,98.0,40.5
13306,119.0,24,21.0,101.0,40.2
13307,129.0,28,22.0,103.0,40.7
13308,62.0,26,13.0,94.0,40.3
13309,25.0,43,6.0,85.0,39.2
13310,111.0,44,22.0,95.0,40.4
13311,32.0,20,10.0,88.0,39.8
13312,51.0,73,9.0,94.0,39.9
13313,29.0,22,7.0,89.0,39.4
13314,7.0,31,2.0,86.0,38.6
13315,75.0,48,17.0,87.0,40.2
13316,186.0,63,24.0,105.0,40.6
13317,151.0,64,22.0,106.0,40.7
13318,58.0,29,11.0,97.0,39.5
13319,28.0,64,6.0,89.0,39.0
13320,108.0,32,19.0,101.0,40.4
13321,95.0,32,17.0,101.0,40.1
13322,101.0,21,19.0,100.0,40.1
13323,109.0,32,20.0,102.0,40.3
13324,109.0,27,19.0,101.0,40.2
13325,53.0,28,14.0,92.0,40.2
13326,34.0,32,9.0,90.0,39.8
13327,79.0,35,17.0,93.0,40.0
13328,13.0,31,3.0,93.0,38.8
13329,109.0,27,18.0,106.0,40.7
13330,43.0,26,10.0,92.0,39.6
13331,41.0,27,10.0,89.0,39.6
13332,29.0,28,9.0,86.0,39.7
13333,111.0,34,23.0,94.0,40.9
13334,94.0,29,18.0,98.0,40.7
13335,20.0,34,5.0,84.0,39.4
13336,29.0,22,8.0,85.0,39.7
13337,35.0,61,8.0,86.0,39.5
13338,75.0,30,13.0,104.0,39.7
13339,169.0,29,25.0,111.0,40.6
13340,176.0,32,28.0,107.0,40.8
13341,60.0,50,15.0,84.0,40.3
13342,65.0,35,15.0,89.0,40.2
13343,131.0,25,24.0,100.0,40.5
13344,157.0,79,19.0,106.0,40.4
13345,14.0,47,3.0,89.0,38.5
13346,121.0,78,20.0,98.0,40.1
13347,80.0,27,19.0,96.0,40.1
13348,64.0,45,18.0,85.0,40.7
13349,46.0,30,11.0,87.0,39.8
13350,11.0,25,3.0,85.0,38.9
13351,69.0,26,16.0,93.0,40.5
13352,241.0,77,28.0,108.0,40.8
13353,73.0,41,15.0,93.0,40.3
13354,58.0,32,12.0,98.0,39.9
13355,29.0,40,7.0,86.0,39.2
13356,62.0,43,12.0,95.0,39.9
13357,25.0,73,5.0,85.0,39.1
13358,58.0,51,12.0,93.0,40.2
13359,80.0,22,17.0,95.0,40.2
13360,160.0,27,25.0,108.0,40.6
13361,12.0,20,6.0,83.0,39.4
13362,64.0,20,14.0,92.0,40.1
13363,29.0,45,8.0,80.0,39.6
13364,192.0,72,24.0,105.0,40.7
13365,67.0,21,14.0,95.0,40.4
13366,34.0,21,12.0,88.0,39.9
13367,52.0,78,8.0,91.0,39.7
13368,62.0,33,14.0,94.0,39.8
13369,27.0,34,7.0,91.0,39.5
13370,129.0,59,21.0,97.0,40.7
13371,66.0,39,15.0,89.0,40.4
13372,144.0,44,23.0,105.0,41.0
13373,69.0,52,14.0,92.0,40.4
13374,107.0,55,20.0,95.0,40.3
13375,18.0,41,5.0,82.0,39.1
13376,52.0,48,11.0,91.0,40.0
13377,136.0,35,24.0,101.0,40.6
13378,169.0,34,27.0,107.0,40.6
13379,15.0,28,6.0,82.0,39.3
13380,50.0,56,9.0,92.0,39.9
13381,178.0,71,28.0,103.0,40.7
13382,29.0,63,6.0,88.0,39.2
13383,183.0,56,27.0,106.0,40.8
13384,140.0,48,22.0,103.0,40.7
13385,121.0,57,19.0,98.0,40.9
13386,145.0,62,23.0,103.0,40.4
13387,17.0,25,8.0,81.0,39.4
13388,64.0,22,15.0,97.0,40.3
13389,11.0,23,3.0,84.0,38.3
13390,166.0,23,26.0,109.0,40.5
13391,43.0,23,16.0,88.0,40.6
13392,36.0,27,13.0,88.0,40.3
13393,138.0,57,22.0,103.0,40.3
13394,35.0,62,6.0,92.0,38.9
13395,127.0,34,22.0,100.0,40.8
13396,145.0,53,20.0,107.0,40.7
13397,13.0,31,3.0,86.0,38.6
13398,90.0,79,14.0,93.0,40.2
13399,15.0,54,3.0,89.0,38.8
13400,12.0,40,5.0,79.0,39.1
13401,161.0,55,23.0,110.0,40.7
13402,11.0,30,3.0,90.0,38.7
13403,143.0,52,20.0,106.0,40.8
13404,90.0,71,16.0,91.0,40.1
13405,49.0,30,11.0,96.0,39.7
13406,44.0,45,8.0,97.0,39.4
13407,75.0,31,18.0,93.0,40.5
13408,26.0,38,8.0,83.0,39.5
13409,183.0,69,25.0,111.0,40.6
13410,36.0,62,7.0,93.0,39.3
13411,136.0,23,24.0,103.0,41.0
13412,187.0,26,29.0,110.0,41.0
13413,55.0,33,14.0,92.0,40.2
13414,62.0,22,15.0,97.0,40.3
13415,195.0,67,30.0,105.0,41.0
13416,127.0,67,20.0,101.0,40.3
13417,4.0,52,1.0,83.0,37.5
13418,114.0,21,20.0,104.0,40.7
13419,70.0,49,12.0,100.0,40.4
13420,119.0,28,23.0,103.0,40.7
13421,149.0,28,23.0,108.0,40.5
13422,162.0,28,28.0,104.0,40.6
13423,4.0,37,1.0,87.0,37.5
13424,167.0,28,27.0,107.0,40.9
13425,156.0,34,24.0,108.0,40.7
13426,80.0,33,16.0,94.0,40.1
13427,124.0,27,24.0,96.0,40.7
13428,55.0,47,13.0,87.0,40.2
13429,25.0,42,7.0,87.0,39.5
13430,68.0,29,15.0,91.0,40.3
13431,8.0,25,2.0,86.0,38.1
13432,30.0,24,9.0,91.0,40.3
13433,152.0,38,25.0,104.0,40.5
13434,103.0,20,18.0,103.0,40.2
13435,112.0,24,18.0,109.0,40.3
13436,27.0,72,6.0,82.0,39.2
13437,103.0,71,19.0,93.0,40.5
13438,98.0,52,15.0,105.0,40.4
13439,148.0,30,25.0,105.0,40.8
13440,30.0,30,7.0,91.0,39.4
13441,70.0,26,15.0,93.0,40.2
13442,206.0,66,27.0,105.0,41.1
13443,15.0,61,4.0,78.0,38.5
13444,113.0,20,21.0,101.0,40.4
13445,36.0,49,9.0,86.0,39.7
13446,9.0,52,2.0,87.0,38.0
13447,174.0,21,29.0,106.0,40.7
13448,163.0,45,26.0,104.0,40.8
13449,149.0,23,27.0,103.0,40.7
13450,194.0,37,27.0,110.0,40.6
13451,111.0,21,22.0,100.0,40.8
13452,84.0,48,14.0,101.0,40.1
13453,35.0,35,9.0,84.0,39.6
13454,13.0,20,4.0,81.0,38.9
13455,143.0,47,23.0,101.0,40.2
13456,36.0,56,6.0,96.0,39.3
13457,21.0,77,4.0,91.0,38.9
13458,150.0,59,26.0,99.0,40.8
13459,32.0,48,7.0,89.0,39.8
13460,62.0,24,19.0,88.0,40.2
13461,150.0,62,23.0,104.0,41.0
13462,99.0,63,16.0,92.0,39.9
13463,223.0,42,28.0,113.0,41.1
13464,207.0,41,29.0,115.0,40.9
13465,81.0,66,16.0,90.0,40.4
13466,99.0,35,19.0,97.0,40.7
13467,210.0,60,27.0,115.0,40.7
13468,259.0,77,30.0,107.0,41.0
13469,52.0,78,9.0,96.0,39.7
13470,77.0,57,12.0,100.0,39.9
13471,150.0,60,25.0,100.0,40.7
13472,88.0,38,18.0,95.0,40.6
13473,95.0,45,17.0,99.0,40.2
13474,116.0,61,18.0,97.0,40.3
13475,199.0,64,29.0,108.0,40.8
13476,48.0,38,10.0,93.0,39.7
13477,79.0,21,19.0,97.0,40.8
13478,17.0,31,4.0,87.0,39.1
13479,241.0,66,27.0,113.0,40.8
13480,264.0,64,30.0,115.0,40.9
13481,31.0,42,8.0,84.0,39.5
13482,21.0,21,5.0,89.0,38.7
13483,196.0,65,28.0,108.0,40.8
13484,30.0,50,6.0,92.0,39.4
13485,117.0,65,22.0,92.0,40.8
13486,7.0,25,5.0,79.0,39.0
13487,36.0,23,11.0,89.0,39.9
13488,147.0,33,23.0,107.0,40.9
13489,120.0,36,20.0,106.0,40.3
13490,44.0,53,9.0,90.0,39.6
13491,96.0,36,17.0,100.0,40.4
13492,132.0,52,21.0,100.0,40.4
13493,94.0,35,20.0,94.0,40.8
13494,178.0,24,29.0,104.0,40.5
13495,16.0,25,7.0,82.0,39.3
13496,49.0,25,12.0,88.0,40.0
13497,69.0,27,16.0,89.0,40.7
13498,98.0,24,21.0,98.0,40.4
13499,111.0,38,20.0,99.0,40.5
13500,53.0,33,11.0,94.0,39.7
13501,33.0,21,9.0,84.0,39.6
13502,142.0,40,24.0,100.0,40.8
13503,63.0,27,14.0,95.0,40.4
13504,17.0,67,4.0,82.0,39.0
13505,12.0,22,3.0,86.0,38.2
13506,8.0,69,2.0,78.0,38.3
13507,172.0,44,28.0,103.0,40.9
13508,183.0,77,24.0,101.0,40.7
13509,32.0,32,8.0,89.0,40.0
13510,17.0,78,4.0,84.0,39.0
13511,56.0,55,12.0,90.0,40.1
13512,35.0,39,8.0,87.0,39.2
13513,9.0,23,4.0,84.0,39.0
13514,70.0,22,15.0,94.0,40.5
13515,190.0,48,27.0,110.0,40.7
13516,153.0,21,29.0,100.0,41.1
13517,189.0,78,27.0,109.0,40.6
13518,203.0,58,30.0,105.0,40.8
13519,33.0,62,7.0,87.0,39.5
13520,7.0,34,2.0,79.0,38.3
13521,134.0,65,21.0,104.0,40.4
13522,59.0,43,14.0,88.0,40.3
13523,258.0,37,30.0,120.0,41.2
13524,20.0,42,5.0,87.0,39.1
13525,114.0,65,17.0,99.0,40.3
13526,5.0,75,1.0,80.0,37.6
13527,140.0,72,21.0,97.0,40.6
13528,17.0,37,4.0,86.0,38.8
13529,146.0,51,23.0,102.0,40.5
13530,101.0,63,18.0,92.0,40.1
13531,166.0,67,22.0,102.0,40.7
13532,183.0,74,30.0,101.0,41.0
13533,89.0,42,17.0,97.0,40.1
13534,106.0,32,20.0,98.0,40.4
13535,99.0,42,16.0,102.0,40.3
13536,206.0,73,25.0,106.0,40.7
13537,4.0,28,1.0,89.0,38.0
13538,69.0,20,17.0,98.0,40.4
13539,50.0,27,13.0,84.0,40.1
13540,44.0,24,13.0,90.0,40.2
13541,130.0,20,26.0,98.0,41.0
13542,27.0,35,9.0,85.0,39.4
13543,176.0,51,24.0,103.0,40.7
13544,97.0,21,18.0,104.0,40.5
13545,147.0,44,23.0,109.0,40.9
13546,79.0,39,17.0,93.0,40.4
13547,47.0,20,12.0,96.0,40.0
13548,29.0,52,6.0,93.0,38.8
13549,160.0,29,24.0,110.0,40.5
13550,105.0,62,19.0,94.0,40.3
13551,226.0,58,27.0,111.0,41.1
13552,156.0,22,26.0,107.0,41.0
13553,94.0,41,16.0,100.0,40.7
13554,20.0,57,4.0,89.0,38.8
13555,48.0,55,10.0,89.0,39.8
13556,77.0,25,15.0,103.0,40.4
13557,138.0,63,23.0,100.0,40.7
13558,19.0,44,5.0,86.0,39.0
13559,150.0,46,25.0,102.0,40.8
13560,100.0,54,17.0,98.0,40.5
13561,85.0,48,16.0,96.0,40.4
13562,51.0,79,8.0,100.0,39.6
13563,26.0,41,10.0,80.0,39.9
13564,17.0,25,5.0,91.0,39.3
13565,41.0,32,10.0,92.0,39.9
13566,96.0,23,18.0,103.0,40.5
13567,27.0,42,10.0,80.0,39.7
13568,91.0,47,19.0,93.0,40.4
13569,88.0,29,21.0,96.0,40.6
13570,127.0,26,24.0,101.0,41.0
13571,10.0,22,4.0,84.0,38.9
13572,125.0,43,20.0,105.0,40.6
13573,57.0,39,11.0,94.0,39.9
13574,177.0,22,27.0,114.0,40.8
13575,113.0,28,21.0,99.0,40.3
13576,147.0,44,28.0,99.0,40.7
13577,41.0,66,8.0,90.0,39.5
13578,7.0,25,2.0,80.0,38.1
13579,215.0,70,29.0,112.0,40.9
13580,151.0,40,26.0,101.0,40.8
13581,71.0,29,17.0,89.0,40.4
13582,5.0,27,2.0,81.0,37.8
13583,38.0,34,10.0,90.0,39.5
13584,76.0,65,16.0,87.0,40.6
13585,168.0,77,25.0,92.0,40.8
13586,25.0,46,5.0,92.0,39.1
13587,24.0,67,5.0,86.0,39.1
13588,38.0,37,9.0,93.0,39.4
13589,22.0,20,9.0,74.0,39.6
13590,155.0,26,26.0,104.0,41.0
13591,7.0,30,2.0,83.0,38.4
13592,140.0,63,22.0,101.0,40.9
13593,134.0,66,22.0,101.0,40.5
13594,111.0,44,19.0,102.0,40.8
13595,106.0,60,17.0,97.0,40.6
13596,187.0,25,29.0,111.0,40.8
13597,34.0,32,11.0,84.0,39.7
13598,69.0,23,13.0,98.0,40.0
13599,156.0,25,27.0,107.0,40.9
13600,26.0,72,8.0,73.0,39.7
13601,161.0,70,24.0,105.0,40.7
13602,161.0,41,25.0,107.0,40.8
13603,7.0,20,2.0,85.0,38.0
13604,6.0,22,3.0,78.0,38.4
13605,90.0,28,18.0,98.0,40.0
13606,3.0,38,2.0,73.0,38.4
13607,147.0,79,17.0,105.0,40.2
13608,132.0,29,25.0,101.0,41.0
13609,105.0,34,24.0,93.0,40.6
13610,28.0,69,6.0,82.0,39.1
13611,115.0,22,20.0,106.0,40.6
13612,164.0,33,25.0,109.0,40.7
13613,83.0,54,13.0,100.0,40.0
13614,46.0,27,11.0,93.0,40.0
13615,37.0,75,8.0,86.0,39.2
13616,105.0,36,21.0,94.0,40.5
13617,80.0,77,11.0,97.0,39.6
13618,47.0,61,9.0,88.0,39.9
13619,129.0,48,23.0,96.0,40.4
13620,169.0,49,26.0,105.0,40.7
13621,161.0,39,24.0,107.0,40.4
13622,185.0,31,28.0,108.0,40.7
13623,220.0,40,29.0,110.0,40.7
13624,156.0,57,24.0,106.0,40.7
13625,112.0,53,18.0,101.0,40.3
13626,32.0,39,9.0,81.0,39.6
13627,142.0,56,21.0,108.0,40.8
13628,105.0,49,21.0,93.0,40.9
